Chromosome,Start,Stop,CatIII,Fca508,LilBub,Pammi,Pbe14,Pbe38,Pbe53,Pbe6
chrA1,192200000,192300000,0.00061,0.00268,0.0027600000000000003,0.00202,0.014730000000000002,0.01529,0.01581,0.01564
chrA1,192300000,192400000,0.00186,0.00157,0.00251,0.00385,0.012980000000000002,0.013359999999999999,0.01402,0.01372
chrA1,192400000,192500000,0.0018800000000000002,0.0014,0.0023899999999999998,0.0045899999999999995,0.01318,0.01377,0.014180000000000002,0.01407
chrA1,192500000,192600000,0.00126,0.00173,0.00185,0.0025800000000000003,0.0135,0.01378,0.014509999999999999,0.013909999999999999
chrA1,192600000,192700000,0.0001,0.00011999999999999999,0.0018100000000000002,0.00047999999999999996,0.01299,0.013309999999999999,0.013869999999999999,0.013630000000000001
chrA1,192700000,192800000,0.0,0.0,0.0017699999999999999,0.0006799999999999999,0.01217,0.01226,0.01292,0.01267
chrA1,192800000,192900000,5e-05,2e-05,0.00176,4e-05,0.01371,0.013819999999999999,0.014780000000000001,0.01439
chrA1,192900000,193000000,0.00031,0.0003,0.00149,0.00066,0.01067,0.010879999999999999,0.0112,0.01125
chrA1,193000000,193100000,0.00088,0.00047000000000000004,0.00195,0.00182,0.012440000000000001,0.01269,0.01323,0.01321
chrA1,193100000,193200000,0.0035399999999999997,0.0020800000000000003,0.0033200000000000005,0.00336,0.01415,0.01414,0.01491,0.014430000000000002
chrA1,193200000,193300000,0.00238,0.0022,0.0033299999999999996,0.00232,0.013269999999999999,0.01355,0.013919999999999998,0.013930000000000001
chrA1,193300000,193400000,0.00278,0.00231,0.00389,0.0028899999999999998,0.01252,0.01295,0.013859999999999999,0.013569999999999999
chrA1,193400000,193500000,0.00324,0.00312,0.00343,0.0032600000000000003,0.0122,0.0124,0.01378,0.013590000000000001
chrA1,193500000,193600000,0.00349,0.0024,0.0028399999999999996,0.00274,0.01326,0.013519999999999999,0.0139,0.013619999999999998
chrA1,193600000,193700000,0.00318,0.00312,0.0037700000000000003,0.00286,0.013940000000000001,0.014159999999999999,0.014740000000000001,0.01436
chrA1,193700000,193800000,0.00371,0.0035,0.00366,0.00364,0.01205,0.012440000000000001,0.013430000000000001,0.01341
chrA1,193800000,193900000,0.00198,0.00216,0.00186,0.00229,0.01137,0.01197,0.0134,0.0131
chrA1,193900000,194000000,0.00277,0.0033799999999999998,0.0026899999999999997,0.00312,0.01256,0.0132,0.0144,0.014719999999999999
chrA1,194000000,194100000,0.0024100000000000002,0.0024,0.0023899999999999998,0.00292,0.01206,0.01213,0.012440000000000001,0.01269
chrA1,194100000,194200000,0.00293,0.0028,0.00286,0.0038200000000000005,0.013609999999999999,0.01345,0.01439,0.014490000000000001
chrA1,194200000,194300000,0.0038200000000000005,0.0037799999999999995,0.00403,0.0027600000000000003,0.013580000000000002,0.0137,0.01463,0.014369999999999999
chrA1,194300000,194400000,0.00424,0.00425,0.0033299999999999996,0.004379999999999999,0.013730000000000001,0.013890000000000001,0.014719999999999999,0.01434
chrA1,194400000,194500000,0.00499,0.00496,0.00283,0.00495,0.015380000000000001,0.01621,0.017,0.01669
chrA1,194500000,194600000,0.00141,0.0029,0.00328,0.00394,0.01431,0.0146,0.01575,0.01568
chrA1,194600000,194700000,0.00312,0.00448,0.00492,0.0033,0.013080000000000001,0.01365,0.01492,0.014419999999999999
chrA1,194700000,194800000,0.00303,0.00371,0.00366,0.00309,0.01214,0.0121,0.01312,0.01284
chrA1,194800000,194900000,0.0056,0.00583,0.00551,0.00302,0.014819999999999998,0.01524,0.01646,0.01617
chrA1,194900000,195000000,0.00421,0.00316,0.00386,0.00399,0.0152,0.01548,0.017509999999999998,0.016919999999999998
chrA1,195000000,195100000,0.0038399999999999997,0.0017699999999999999,0.0037600000000000003,0.00237,0.01464,0.01524,0.01624,0.0159
chrA1,195100000,195200000,0.00556,0.0013599999999999999,0.0049299999999999995,0.00471,0.01542,0.016390000000000002,0.017,0.0169
chrA1,195200000,195300000,0.00566,0.00563,0.005229999999999999,0.00469,0.01519,0.015359999999999999,0.01699,0.016669999999999997
chrA1,195300000,195400000,0.00454,0.00502,0.0027300000000000002,0.00421,0.01284,0.01286,0.013609999999999999,0.01369
chrA1,195400000,195500000,0.0039299999999999995,0.00302,0.00464,0.00462,0.01305,0.013640000000000001,0.014759999999999999,0.014469999999999998
chrA1,195500000,195600000,0.00479,0.0037700000000000003,0.00413,0.00434,0.010790000000000001,0.011309999999999999,0.013080000000000001,0.01252
chrA1,195600000,195700000,0.0035299999999999997,0.00414,0.0042,0.004220000000000001,0.01254,0.01325,0.01461,0.0148
chrA1,195700000,195800000,0.00263,0.00251,0.0034,0.0032,0.013630000000000001,0.013909999999999999,0.01459,0.01407
chrA1,195800000,195900000,0.0032,0.00385,0.00406,0.00371,0.013219999999999999,0.01384,0.01491,0.0147
chrA1,195900000,196000000,0.0031899999999999997,0.00339,0.0032,0.00344,0.01288,0.013519999999999999,0.014430000000000002,0.01406
chrA1,196000000,196100000,0.00367,0.00412,0.00313,0.004,0.013619999999999998,0.0145,0.01466,0.014790000000000001
chrA1,196100000,196200000,0.00233,0.00285,0.00361,0.0021899999999999997,0.013999999999999999,0.015090000000000001,0.015130000000000001,0.01481
chrA1,196200000,196300000,0.0022600000000000003,0.0012699999999999999,0.00278,0.00141,0.011940000000000001,0.0122,0.01259,0.01254
chrA1,196300000,196400000,0.0047,0.00324,0.00218,0.0027,0.015090000000000001,0.01569,0.0168,0.01677
chrA1,196400000,196500000,0.00425,0.00303,0.004070000000000001,0.00395,0.014130000000000002,0.014780000000000001,0.01594,0.01554
chrA1,196500000,196600000,0.0045,0.00596,0.00277,0.0030600000000000002,0.01627,0.01735,0.0186,0.01823
chrA1,196600000,196700000,0.0024,0.00426,0.0043100000000000005,0.00489,0.012459999999999999,0.01321,0.01614,0.01551
chrA1,196700000,196800000,0.00359,0.00316,0.0035,0.00205,0.016069999999999997,0.016730000000000002,0.01839,0.01821
chrA1,196800000,196900000,0.00265,0.00147,0.00391,0.0043100000000000005,0.01626,0.01705,0.01799,0.017580000000000002
chrA1,196900000,197000000,0.00317,0.0054399999999999995,0.00425,0.004370000000000001,0.01647,0.01718,0.01847,0.017759999999999998
chrA1,197000000,197100000,0.005229999999999999,0.00434,0.00295,0.00395,0.015380000000000001,0.01617,0.016919999999999998,0.01674
chrA1,197100000,197200000,0.00536,0.00563,0.00551,0.00549,0.01826,0.01872,0.01963,0.019190000000000002
chrA1,197200000,197300000,0.00443,0.00457,0.00461,0.00392,0.01908,0.01977,0.02085,0.02015
chrA1,197300000,197400000,0.0030800000000000003,0.00584,0.00563,0.00525,0.01718,0.017759999999999998,0.018940000000000002,0.01888
chrA1,197400000,197500000,0.00466,0.00618,0.00555,0.00536,0.01669,0.01755,0.01895,0.01867
chrA1,197500000,197600000,0.00295,0.00321,0.003,0.0046700000000000005,0.01854,0.01851,0.01907,0.01859
chrA1,197600000,197700000,0.0012699999999999999,0.00402,0.0019199999999999998,0.0044399999999999995,0.01202,0.01234,0.01318,0.013040000000000001
chrA1,197700000,197800000,0.00206,0.0046700000000000005,0.00228,0.00503,0.01383,0.014580000000000001,0.01622,0.01622
chrA1,197800000,197900000,0.00173,0.00251,0.0038200000000000005,0.00207,0.015369999999999998,0.016040000000000002,0.01701,0.016890000000000002
chrA1,197900000,198000000,0.00532,0.00435,0.00563,0.0043,0.0161,0.01585,0.01704,0.016630000000000002
chrA1,198000000,198100000,0.00262,0.00398,0.0047799999999999995,0.00365,0.01602,0.01623,0.017240000000000002,0.01706
chrA1,198100000,198200000,0.00231,0.00305,0.00318,0.0035600000000000002,0.013819999999999999,0.01429,0.01535,0.015059999999999999
chrA1,198200000,198300000,0.00434,0.00323,0.0038,0.0033,0.01179,0.011909999999999999,0.01241,0.01208
chrA1,198300000,198400000,0.004229999999999999,0.00305,0.0042899999999999995,0.00263,0.01426,0.01487,0.015069999999999998,0.0151
chrA1,198400000,198500000,0.00228,0.00335,0.00282,0.0001,0.01374,0.014119999999999999,0.014969999999999999,0.014759999999999999
chrA1,198500000,198600000,0.00157,0.00082,0.00123,0.0016699999999999998,0.012240000000000001,0.01235,0.01319,0.012980000000000002
chrA1,198600000,198700000,0.0018899999999999998,0.0005099999999999999,0.0023,0.00381,0.01228,0.01265,0.01375,0.01329
chrA1,198700000,198800000,0.00217,0.0019100000000000002,0.00149,0.0026899999999999997,0.01227,0.01235,0.01325,0.01295
chrA1,198800000,198900000,0.00286,0.0015,0.00073,0.00224,0.0113,0.01166,0.01259,0.01258
chrA1,198900000,199000000,0.00099,0.00055,0.0006,0.00125,0.010190000000000001,0.011009999999999999,0.01212,0.01204
chrA1,199000000,199100000,0.00203,0.0011,0.0015199999999999999,0.0025,0.01158,0.01217,0.01374,0.01344
chrA1,199100000,199200000,0.0013,0.00095,0.00112,0.00228,0.01034,0.01068,0.01231,0.01183
chrA1,199200000,199300000,0.00125,0.0006799999999999999,0.00085,0.00175,0.01084,0.0113,0.012029999999999999,0.01178
chrA1,199300000,199400000,0.0020800000000000003,0.0013599999999999999,0.0015,0.00293,0.01111,0.01143,0.0124,0.0123
chrA1,199400000,199500000,0.0007,0.00105,0.00114,0.00207,0.01256,0.0126,0.013219999999999999,0.0128
chrA1,199500000,199600000,0.0017399999999999998,0.0005200000000000001,0.00234,0.00249,0.0126,0.013040000000000001,0.013999999999999999,0.01383
chrA1,199600000,199700000,4e-05,0.00293,0.00161,0.00157,0.01027,0.01085,0.01184,0.01168
chrA1,199700000,199800000,2e-05,0.00165,0.00042,0.00026000000000000003,0.0106,0.01125,0.012459999999999999,0.01211
chrA1,199800000,199900000,1e-05,0.00037999999999999997,0.00045999999999999996,2.9999999999999997e-05,0.01167,0.01196,0.012629999999999999,0.01256
chrA1,199900000,200000000,0.0004,0.00118,0.0017399999999999998,0.00122,0.010709999999999999,0.01126,0.01253,0.01235
chrA1,200000000,200100000,0.00131,0.00126,0.00275,0.00256,0.01066,0.011059999999999999,0.01205,0.01181
chrA1,200100000,200200000,0.00146,0.0010400000000000001,0.0036899999999999997,0.00223,0.01247,0.012980000000000002,0.014780000000000001,0.01457
chrA1,200200000,200300000,0.00119,0.00088,0.00315,0.0021,0.0121,0.01312,0.01526,0.014980000000000002
chrA1,200300000,200400000,0.0008,0.0028,0.00421,0.00406,0.01132,0.01261,0.01408,0.014219999999999998
chrA1,200400000,200500000,0.0015,0.0027199999999999998,0.00212,0.0028399999999999996,0.01115,0.011940000000000001,0.0138,0.013819999999999999
chrA1,200500000,200600000,0.00232,0.00427,0.00282,0.0046,0.01217,0.0133,0.014769999999999998,0.0149
chrA1,200600000,200700000,0.00394,0.00394,0.00425,0.00392,0.01257,0.0133,0.01524,0.01518
chrA1,200700000,200800000,0.00432,0.0028699999999999997,0.0025399999999999997,0.00255,0.01256,0.01346,0.01522,0.015059999999999999
chrA1,200800000,200900000,0.00381,0.0037,0.0031100000000000004,0.0026100000000000003,0.01213,0.01268,0.013930000000000001,0.013580000000000002
chrA1,200900000,201000000,0.0018899999999999998,0.00155,0.0013800000000000002,1e-05,0.01053,0.010790000000000001,0.01192,0.01171
chrA1,201000000,201100000,0.00243,5e-05,1e-05,2e-05,0.01296,0.0134,0.01427,0.01409
chrA1,201100000,201200000,0.00108,0.00379,0.0017399999999999998,0.0008300000000000001,0.01228,0.01286,0.0145,0.014180000000000002
chrA1,201200000,201300000,0.00252,0.00288,0.00187,0.00114,0.013069999999999998,0.0135,0.014719999999999999,0.01455
chrA1,201300000,201400000,0.00297,0.00305,0.00302,0.0025800000000000003,0.01411,0.01445,0.015330000000000002,0.015130000000000001
chrA1,201400000,201500000,0.0036799999999999997,0.00373,0.00366,0.00386,0.0142,0.014719999999999999,0.01542,0.015340000000000001
chrA1,201500000,201600000,0.00286,0.0027,0.0028,0.0027199999999999998,0.013040000000000001,0.01342,0.01496,0.014759999999999999
chrA1,201600000,201700000,0.0042899999999999995,0.00454,0.00454,0.00475,0.01199,0.01273,0.01383,0.013869999999999999
chrA1,201700000,201800000,0.00474,0.00421,0.00374,0.00425,0.013569999999999999,0.01445,0.01584,0.016
chrA1,201800000,201900000,0.00586,0.00468,0.0042899999999999995,0.00549,0.013040000000000001,0.0138,0.015009999999999999,0.01491
chrA1,201900000,202000000,0.00456,0.003,0.00312,0.00336,0.01354,0.01434,0.016059999999999998,0.01584
chrA1,202000000,202100000,0.00335,0.0034799999999999996,0.00345,0.00372,0.01247,0.01253,0.014240000000000001,0.014469999999999998
chrA1,202100000,202200000,0.0033399999999999997,0.00292,0.0033,0.00336,0.01251,0.01316,0.014169999999999999,0.013869999999999999
chrA1,202200000,202300000,0.00417,0.00385,0.0040100000000000005,0.00415,0.013040000000000001,0.01345,0.01515,0.01511
chrA1,202300000,202400000,0.0041,0.0049700000000000005,0.004229999999999999,0.00476,0.01053,0.011059999999999999,0.012759999999999999,0.012329999999999999
chrA1,202400000,202500000,0.00247,0.00212,0.00195,0.00385,0.01149,0.01212,0.013609999999999999,0.01349
chrA1,202500000,202600000,0.0017100000000000001,0.00079,0.0024,0.0022600000000000003,0.01162,0.01225,0.01365,0.013680000000000001
chrA1,202600000,202700000,0.00373,0.00244,0.0036799999999999997,0.0019100000000000002,0.013280000000000002,0.01312,0.01551,0.01469
chrA1,202700000,202800000,0.00418,0.00432,0.004379999999999999,0.00187,0.01168,0.01264,0.013680000000000001,0.01384
chrA1,202800000,202900000,0.00298,0.00161,0.0014199999999999998,0.0027600000000000003,0.01395,0.014190000000000001,0.015319999999999999,0.01545
chrA1,202900000,203000000,0.0021,0.0009599999999999999,0.00095,0.0020800000000000003,0.012830000000000001,0.01329,0.01517,0.015119999999999998
chrA1,203000000,203100000,0.00156,0.0,0.0,0.0018399999999999998,0.01264,0.01285,0.0144,0.01409
chrA1,203100000,203200000,0.00274,0.00186,0.0018800000000000002,0.0018100000000000002,0.01105,0.01112,0.012709999999999999,0.012240000000000001
chrA1,203200000,203300000,0.0051,0.0053100000000000005,0.00527,0.0027300000000000002,0.01163,0.01205,0.013000000000000001,0.013009999999999999
chrA1,203300000,203400000,0.00149,0.00314,0.0038299999999999996,0.00175,0.01196,0.01237,0.013309999999999999,0.013380000000000001
chrA1,203400000,203500000,0.0037,0.0032600000000000003,0.0033299999999999996,0.0029100000000000003,0.01435,0.01432,0.01544,0.015390000000000001
chrA1,203500000,203600000,0.00385,0.00317,0.00305,0.00257,0.01248,0.01286,0.013669999999999998,0.01372
chrA1,203600000,203700000,0.0037799999999999995,0.00323,0.00305,0.0029100000000000003,0.0119,0.012190000000000001,0.013669999999999998,0.01325
chrA1,203700000,203800000,0.00364,0.00285,0.0017800000000000001,0.00149,0.011179999999999999,0.01199,0.01243,0.01251
chrA1,203800000,203900000,0.0032,0.0016699999999999998,0.0032,0.00158,0.01051,0.010459999999999999,0.01176,0.01171
chrA1,203900000,204000000,0.0016,0.00149,0.00301,0.0013599999999999999,0.01004,0.01052,0.01168,0.011470000000000001
chrA1,204000000,204100000,0.00156,0.00352,0.00275,0.00294,0.01255,0.01319,0.01414,0.0139
chrA1,204100000,204200000,0.00321,0.00297,0.00305,0.00299,0.01272,0.01284,0.014119999999999999,0.01372
chrA1,204200000,204300000,0.0036299999999999995,0.0033200000000000005,0.00193,0.0037600000000000003,0.0129,0.01383,0.01481,0.01436
chrA1,204300000,204400000,0.00562,0.00558,0.00318,0.00528,0.01464,0.0154,0.01651,0.016280000000000003
chrA1,204400000,204500000,0.00028,0.00409,0.00251,0.00415,0.01188,0.01239,0.01342,0.013090000000000001
chrA1,204500000,204600000,0.00022999999999999998,0.004379999999999999,0.00413,0.00231,0.0123,0.01269,0.01329,0.01324
chrA1,204600000,204700000,0.00082,0.0021100000000000003,0.00339,0.00118,0.01202,0.01201,0.013030000000000002,0.013040000000000001
chrA1,204700000,204800000,0.00196,0.00198,0.00201,0.0015,0.01144,0.01155,0.0127,0.01234
chrA1,204800000,204900000,0.0030399999999999997,0.00082,0.00213,0.00201,0.010920000000000001,0.01139,0.01238,0.01222
chrA1,204900000,205000000,0.00469,0.00022999999999999998,0.00245,0.0023899999999999998,0.012209999999999999,0.01237,0.0137,0.01323
chrA1,205000000,205100000,0.00339,0.0008,0.00214,0.0028399999999999996,0.01072,0.01065,0.01256,0.0124
chrA1,205100000,205200000,0.0027300000000000002,0.00029,0.00447,0.0025800000000000003,0.01123,0.01155,0.013030000000000002,0.013059999999999999
chrA1,205200000,205300000,0.0018800000000000002,0.0016,0.00231,0.00213,0.01208,0.012190000000000001,0.01318,0.01326
chrA1,205300000,205400000,0.0032,0.0018899999999999998,0.0019100000000000002,0.00302,0.01218,0.01257,0.01319,0.01324
chrA1,205400000,205500000,0.00325,0.0030399999999999997,0.00198,0.00275,0.013619999999999998,0.01381,0.014709999999999999,0.01441
chrA1,205500000,205600000,0.0015300000000000001,0.00206,0.0022,0.0026,0.01234,0.012440000000000001,0.013359999999999999,0.01335
chrA1,205600000,205700000,0.00186,0.00215,0.00198,0.0019100000000000002,0.011770000000000001,0.01209,0.01229,0.01236
chrA1,205700000,205800000,0.00232,0.00227,0.00234,0.00264,0.013069999999999998,0.01323,0.01411,0.01399
chrA1,205800000,205900000,0.00402,0.0015,0.00186,0.00394,0.01193,0.012320000000000001,0.0131,0.013019999999999999
chrA1,205900000,206000000,0.00252,0.00064,0.00183,0.0038299999999999996,0.011359999999999999,0.01204,0.01316,0.01318
chrA1,206000000,206100000,0.00179,0.00057,0.00182,0.00303,0.01059,0.0114,0.01237,0.01223
chrA1,206100000,206200000,0.00124,0.00022,0.0014,0.0029,0.00998,0.010409999999999999,0.01146,0.01133
chrA1,206200000,206300000,0.00349,0.0043100000000000005,0.0032,0.0030800000000000003,0.01179,0.01212,0.013569999999999999,0.01354
chrA1,206300000,206400000,0.00173,0.00396,0.0036299999999999995,0.00405,0.01103,0.01151,0.01212,0.01237
chrA1,206400000,206500000,0.00151,0.0032,0.00394,0.0035600000000000002,0.01273,0.0128,0.013630000000000001,0.01346
chrA1,206500000,206600000,0.00233,0.00256,0.0015300000000000001,0.00193,0.01188,0.01223,0.01291,0.012980000000000002
chrA1,206600000,206700000,0.00246,0.00268,0.00164,0.00133,0.012329999999999999,0.01242,0.013630000000000001,0.013309999999999999
chrA1,206700000,206800000,0.0018,0.00274,0.00176,0.0018100000000000002,0.01172,0.01238,0.01365,0.013519999999999999
chrA1,206800000,206900000,0.00396,0.00448,0.00235,0.00396,0.01289,0.01354,0.01489,0.01491
chrA1,206900000,207000000,0.0044399999999999995,0.0032600000000000003,0.00201,0.0033799999999999998,0.01492,0.01555,0.01674,0.016890000000000002
chrA1,207000000,207100000,0.0048,0.00439,0.00296,0.004220000000000001,0.01464,0.0154,0.01599,0.01595
chrA1,207100000,207200000,0.00466,0.004379999999999999,0.00449,0.00475,0.014280000000000001,0.01409,0.015790000000000002,0.015580000000000002
chrA1,207200000,207300000,0.0038799999999999998,0.00253,0.0009599999999999999,0.00312,0.01375,0.01444,0.015580000000000002,0.01556
chrA1,207300000,207400000,0.0027300000000000002,0.00187,0.0,0.00252,0.01181,0.0123,0.01315,0.01317
chrA1,207400000,207500000,0.0018100000000000002,0.00145,4e-05,0.00157,0.01087,0.01135,0.01285,0.01255
chrA1,207500000,207600000,0.00132,0.0009400000000000001,0.0,0.0011300000000000001,0.01054,0.011179999999999999,0.012459999999999999,0.01241
chrA1,207600000,207700000,0.00259,0.00217,0.0028399999999999996,0.0026100000000000003,0.0161,0.01687,0.017759999999999998,0.01736
chrA1,207700000,207800000,0.00445,0.00411,0.00392,0.0039700000000000004,0.01432,0.014730000000000002,0.01569,0.01565
chrA1,207800000,207900000,0.00456,0.0046,0.0039,0.00464,0.013000000000000001,0.01353,0.01432,0.01432
chrA1,207900000,208000000,0.00331,0.00221,0.00253,0.00373,0.01384,0.014419999999999999,0.015390000000000001,0.015090000000000001
chrA1,208000000,208100000,0.00386,0.00426,0.00454,0.00477,0.015,0.01571,0.01623,0.015790000000000002
chrA1,208100000,208200000,0.00312,0.00402,0.00315,0.00379,0.013680000000000001,0.013919999999999998,0.015519999999999999,0.01505
chrA1,208200000,208300000,0.00349,0.00428,0.00336,0.0036299999999999995,0.01347,0.013869999999999999,0.01457,0.014509999999999999
chrA1,208300000,208400000,0.00295,0.00195,0.00256,0.00187,0.01004,0.01043,0.01113,0.01105
chrA1,208400000,208500000,0.0039,0.00413,0.0035600000000000002,0.00372,0.01238,0.012740000000000001,0.013330000000000002,0.0133
chrA1,208500000,208600000,0.00062,0.0019199999999999998,0.0009400000000000001,0.0019100000000000002,0.013319999999999999,0.01399,0.01469,0.01445
chrA1,208600000,208700000,0.00123,0.00229,0.00146,0.00149,0.01057,0.01098,0.01098,0.011009999999999999
chrA1,208700000,208800000,0.00091,0.00022999999999999998,0.0029,4e-05,0.01107,0.01143,0.013009999999999999,0.01311
chrA1,208800000,208900000,0.0011099999999999999,2.9999999999999997e-05,0.0038200000000000005,0.0,0.01111,0.01153,0.01411,0.013909999999999999
chrA1,208900000,209000000,0.0015400000000000001,0.00224,0.00449,0.00231,0.01089,0.01162,0.014580000000000001,0.014490000000000001
chrA1,209000000,209100000,0.0034799999999999996,0.00173,0.00381,0.0,0.01126,0.01206,0.01455,0.01463
chrA1,209100000,209200000,0.0042,0.00155,0.00373,0.00045,0.01048,0.01103,0.01229,0.01207
chrA1,209200000,209300000,0.00105,0.00042,0.0008,0.00033,0.00774,0.00839,0.00963,0.00944
chrA1,209300000,209400000,0.00168,0.00043,0.00107,0.0006900000000000001,0.008,0.009059999999999999,0.010409999999999999,0.01015
chrA1,209400000,209500000,0.0019,0.0017,0.00081,0.00125,0.01197,0.01257,0.013980000000000001,0.0138
chrA1,209500000,209600000,0.00271,1e-05,0.00143,4e-05,0.011890000000000001,0.01256,0.01318,0.01269
chrA1,209600000,209700000,0.0035,0.0044,0.0035600000000000002,0.00427,0.0131,0.01378,0.015040000000000001,0.014709999999999999
chrA1,209700000,209800000,0.00082,0.0027,0.00343,0.00461,0.01213,0.01218,0.01378,0.01315
chrA1,209800000,209900000,0.00041,0.0015,0.00225,0.0037799999999999995,0.014180000000000002,0.01462,0.015330000000000002,0.01568
chrA1,209900000,210000000,0.00277,0.00033999999999999997,0.0034799999999999996,0.0035700000000000003,0.01144,0.01253,0.01379,0.01404
chrA1,210000000,210100000,0.00247,0.00091,0.00223,0.00246,0.01048,0.01095,0.01166,0.01172
chrA1,210100000,210200000,0.00282,0.0008300000000000001,0.0016,0.00209,0.013969999999999998,0.0148,0.015269999999999999,0.015319999999999999
chrA1,210200000,210300000,0.00352,0.00095,0.0012699999999999999,0.00233,0.01151,0.011770000000000001,0.01264,0.01264
chrA1,210300000,210400000,0.0034799999999999996,0.00249,0.00143,0.00301,0.01264,0.0126,0.013680000000000001,0.01345
chrA1,210400000,210500000,0.00527,0.0042899999999999995,0.0018100000000000002,0.004529999999999999,0.01296,0.013880000000000002,0.01432,0.014230000000000001
chrA1,210500000,210600000,0.00235,0.00214,0.00172,0.00449,0.01375,0.014190000000000001,0.01576,0.01515
chrA1,210600000,210700000,0.0011300000000000001,0.0020399999999999997,0.00243,0.00474,0.01514,0.01615,0.01747,0.017169999999999998
chrA1,210700000,210800000,0.00335,0.00238,0.00235,0.0042899999999999995,0.01576,0.01609,0.016890000000000002,0.01674
chrA1,210800000,210900000,0.00519,0.00301,0.0048,0.00476,0.0141,0.014190000000000001,0.01555,0.015369999999999998
chrA1,210900000,211000000,0.00256,0.00244,0.00441,0.00457,0.0131,0.0134,0.01396,0.014119999999999999
chrA1,211000000,211100000,0.00328,0.00489,0.00372,0.00392,0.013590000000000001,0.01383,0.014769999999999998,0.01487
chrA1,211100000,211200000,0.00511,0.00615,0.00507,0.00496,0.013609999999999999,0.014230000000000001,0.015340000000000001,0.01486
chrA1,211200000,211300000,0.0027300000000000002,0.004229999999999999,0.00217,0.0030399999999999997,0.012459999999999999,0.01272,0.01395,0.01381
chrA1,211300000,211400000,0.0035600000000000002,0.0044399999999999995,0.0034700000000000004,0.00381,0.013999999999999999,0.014790000000000001,0.01574,0.0155
chrA1,211400000,211500000,0.004370000000000001,0.0050799999999999994,0.00395,0.00447,0.015359999999999999,0.01596,0.01679,0.01693
chrA1,211500000,211600000,0.00255,0.0021100000000000003,0.00262,0.00265,0.013009999999999999,0.013319999999999999,0.0142,0.0143
chrA1,211600000,211700000,0.0032,0.00283,0.0035,0.0016300000000000002,0.013319999999999999,0.01349,0.014469999999999998,0.01405
chrA1,211700000,211800000,0.00159,0.00409,0.00389,0.00227,0.01289,0.01316,0.01406,0.01375
chrA1,211800000,211900000,0.00282,0.00349,0.00465,0.00234,0.013369999999999998,0.013340000000000001,0.014669999999999999,0.01454
chrA1,211900000,212000000,0.00249,0.0035399999999999997,0.00373,0.00293,0.014969999999999999,0.01526,0.01545,0.01581
chrA1,212000000,212100000,0.00248,0.0032700000000000003,0.0031,0.0033200000000000005,0.01143,0.01175,0.0127,0.01234
chrA1,212100000,212200000,0.0011300000000000001,0.00195,0.00185,0.00202,0.008759999999999999,0.00974,0.01043,0.01024
chrA1,212200000,212300000,0.00116,0.00016,0.0001,0.00018,0.01084,0.01034,0.01227,0.01245
chrA1,212300000,212400000,0.00168,0.00158,0.00079,0.00164,0.013359999999999999,0.012790000000000001,0.014119999999999999,0.01403
chrA1,212400000,212500000,0.00161,0.0026,0.00175,0.00262,0.010879999999999999,0.01125,0.01197,0.011770000000000001
chrA1,212500000,212600000,0.00162,0.0034,0.0035299999999999997,0.00385,0.009890000000000001,0.00993,0.01114,0.01099
chrA1,212600000,212700000,0.00107,0.00216,0.00228,0.0021100000000000003,0.009909999999999999,0.0102,0.0107,0.010490000000000001
chrA1,212700000,212800000,0.00238,0.00337,0.00323,0.0034799999999999996,0.011890000000000001,0.01234,0.01347,0.01318
chrA1,212800000,212900000,0.00309,0.00282,0.00246,0.0031899999999999997,0.011309999999999999,0.01188,0.01323,0.01311
chrA1,212900000,213000000,0.00103,0.0008,0.00128,0.00105,0.00854,0.00889,0.010740000000000001,0.01051
chrA1,213000000,213100000,0.00243,0.00255,0.0025399999999999997,0.00245,0.00939,0.01005,0.01065,0.01064
chrA1,213100000,213200000,0.0025399999999999997,0.00234,0.00199,0.00243,0.01063,0.01141,0.012740000000000001,0.01235
chrA1,213200000,213300000,0.00223,0.00157,0.00033999999999999997,0.00156,0.0119,0.012190000000000001,0.0128,0.012620000000000001
chrA1,213300000,213400000,0.0011,0.0020399999999999997,0.00148,0.00251,0.01227,0.012459999999999999,0.012980000000000002,0.01288
chrA1,213400000,213500000,0.0015400000000000001,0.00185,0.0029,0.00301,0.01176,0.0123,0.01329,0.013030000000000002
chrA1,213500000,213600000,0.0017,0.0014,0.0035,0.0016300000000000002,0.010459999999999999,0.010440000000000001,0.0114,0.01116
chrA1,213600000,213700000,0.00074,0.00075,0.0021100000000000003,0.00061,0.0102,0.01064,0.01157,0.011359999999999999
chrA1,213700000,213800000,0.0008699999999999999,0.00067,0.00179,0.0011300000000000001,0.0114,0.01182,0.01236,0.01211
chrA1,213800000,213900000,0.00218,0.00084,0.00315,0.00119,0.00916,0.00926,0.01004,0.010190000000000001
chrA1,213900000,214000000,0.0036200000000000004,1e-05,0.00351,0.00141,0.00916,0.00948,0.00993,0.00974
chrA1,214000000,214100000,0.00227,4e-05,0.00221,0.0002,0.00958,0.010020000000000001,0.01034,0.01012
chrA1,214100000,214200000,0.00278,0.00029,0.00293,0.0010199999999999999,0.010159999999999999,0.01056,0.01181,0.01178
chrA1,214200000,214300000,0.00161,0.0007099999999999999,0.00159,0.00067,0.01055,0.010740000000000001,0.01141,0.0111
chrA1,214300000,214400000,0.00251,0.00185,0.00217,0.00232,0.01067,0.011000000000000001,0.01179,0.01196
