Chromosome,Start,Stop,CatIII,Fca508,LilBub,Pammi,Pbe14,Pbe38,Pbe53,Pbe6
chrA3,40600000,40700000,0.014459999999999999,0.01434,0.01415,0.01432,4e-05,0.00351,0.0012,0.00312
chrA3,40700000,40800000,0.013019999999999999,0.01311,0.0129,0.01311,9e-05,0.0040100000000000005,0.00037,0.00293
chrA3,40800000,40900000,0.01227,0.01236,0.01241,0.01261,0.00186,0.0035299999999999997,0.00095,0.00317
chrA3,40900000,41000000,0.01429,0.01406,0.0141,0.01456,0.00147,0.00343,0.0007599999999999999,0.0022199999999999998
chrA3,41000000,41100000,0.01376,0.01381,0.013680000000000001,0.01402,0.00108,0.00302,0.00132,0.00305
chrA3,41100000,41200000,0.01405,0.01376,0.01385,0.013890000000000001,0.0008699999999999999,0.0030800000000000003,0.00043,0.00282
chrA3,41200000,41300000,0.01206,0.01199,0.01215,0.01243,0.0021100000000000003,0.0032600000000000003,0.0010199999999999999,0.0031
chrA3,41300000,41400000,0.014819999999999998,0.015069999999999998,0.0149,0.015009999999999999,0.0008,0.0030800000000000003,0.00041,0.0039299999999999995
chrA3,41400000,41500000,0.013999999999999999,0.013999999999999999,0.014119999999999999,0.01408,0.00179,0.00205,0.00084,0.00279
chrA3,41500000,41600000,0.01466,0.01464,0.014419999999999999,0.01455,0.00198,0.00198,0.0012,0.00309
chrA3,41600000,41700000,0.01511,0.014790000000000001,0.01489,0.014780000000000001,0.0016,0.0034799999999999996,0.00079,0.0035600000000000002
chrA3,41700000,41800000,0.01409,0.013940000000000001,0.01371,0.01408,0.00039,0.0028399999999999996,0.00059,0.0034200000000000003
chrA3,41800000,41900000,0.01366,0.013640000000000001,0.013609999999999999,0.013630000000000001,0.00247,0.0032600000000000003,0.0015300000000000001,0.0017399999999999998
chrA3,41900000,42000000,0.01404,0.013519999999999999,0.0139,0.01375,0.0015300000000000001,0.0039299999999999995,0.0003,0.00337
chrA3,42000000,42100000,0.01732,0.01738,0.01735,0.01725,0.00245,0.004529999999999999,0.0005,0.00264
chrA3,42100000,42200000,0.016390000000000002,0.01612,0.01629,0.01633,0.00091,0.00371,0.00155,0.00391
chrA3,42200000,42300000,0.01878,0.01782,0.01824,0.01859,0.00252,0.004520000000000001,0.00084,0.00265
chrA3,42300000,42400000,0.01699,0.01679,0.01681,0.01699,0.0027600000000000003,0.00344,0.00124,0.0034100000000000003
chrA3,42400000,42500000,0.016059999999999998,0.01584,0.01598,0.01617,0.0038200000000000005,0.00513,0.0016300000000000002,0.0032600000000000003
chrA3,42500000,42600000,0.014530000000000001,0.01433,0.01415,0.01445,0.0016899999999999999,0.0033200000000000005,0.00082,0.00234
chrA3,42600000,42700000,0.015130000000000001,0.014780000000000001,0.0149,0.0149,2.9999999999999997e-05,0.00385,0.0009400000000000001,0.0019
chrA3,42700000,42800000,0.01735,0.01754,0.0171,0.01733,0.0012900000000000001,0.0028699999999999997,0.00037,0.0022600000000000003
chrA3,42800000,42900000,0.015309999999999999,0.01517,0.01484,0.01514,0.0015400000000000001,0.00286,0.00093,0.00118
chrA3,42900000,43000000,0.01384,0.013630000000000001,0.013430000000000001,0.01377,0.0002,0.00278,5.9999999999999995e-05,0.00112
chrA3,43000000,43100000,0.014980000000000002,0.0151,0.014830000000000001,0.01488,0.00029,0.0035600000000000002,0.00026000000000000003,0.00185
chrA3,43100000,43200000,0.01605,0.01573,0.01548,0.0162,0.0011099999999999999,0.0045,0.0002,0.0029100000000000003
chrA3,43200000,43300000,0.013930000000000001,0.01377,0.013640000000000001,0.013930000000000001,0.00115,0.0026899999999999997,9e-05,0.00199
chrA3,43300000,43400000,0.014459999999999999,0.014159999999999999,0.01407,0.01475,0.00118,0.00156,0.00101,0.00182
chrA3,43400000,43500000,0.01585,0.01584,0.01566,0.0157,0.00161,0.0022,0.0007,0.0018899999999999998
chrA3,43500000,43600000,0.0142,0.013930000000000001,0.013819999999999999,0.01407,0.00057,0.00209,9e-05,0.0017399999999999998
chrA3,43600000,43700000,0.01206,0.01175,0.01242,0.012190000000000001,0.0008900000000000001,0.00256,2.9999999999999997e-05,0.00307
chrA3,43700000,43800000,0.01143,0.01098,0.01095,0.01149,0.0004,0.00215,2e-05,0.00114
chrA3,43800000,43900000,0.01065,0.01017,0.01004,0.01067,0.00025,0.00221,0.0,0.0013800000000000002
chrA3,43900000,44000000,0.01094,0.0107,0.01055,0.010879999999999999,0.00082,0.00253,1e-05,0.00199
chrA3,44000000,44100000,0.014219999999999998,0.01377,0.0139,0.01407,0.00161,0.0033399999999999997,0.00011,0.00196
chrA3,44100000,44200000,0.0141,0.013669999999999998,0.0139,0.01414,0.0018399999999999998,0.00266,0.00099,0.0035399999999999997
chrA3,44200000,44300000,0.013000000000000001,0.01318,0.0128,0.01342,0.0017800000000000001,0.00253,0.00081,0.0018800000000000002
chrA3,44300000,44400000,0.01347,0.013430000000000001,0.01319,0.01365,0.0016600000000000002,0.00312,2e-05,0.0020399999999999997
chrA3,44400000,44500000,0.013430000000000001,0.013280000000000002,0.01329,0.01365,0.0023,0.00252,4e-05,0.0024
chrA3,44500000,44600000,0.0137,0.01377,0.013330000000000002,0.013890000000000001,0.00147,0.00182,0.00036,0.0019399999999999999
chrA3,44600000,44700000,0.013999999999999999,0.01401,0.013969999999999998,0.01427,0.00103,0.00217,0.00061,0.00209
chrA3,44700000,44800000,0.01347,0.01344,0.01342,0.01351,0.00037999999999999997,0.0016699999999999998,0.00022,0.00158
chrA3,44800000,44900000,0.013669999999999998,0.01351,0.013280000000000002,0.01371,0.00022,0.0019100000000000002,0.00018999999999999998,0.00148
chrA3,44900000,45000000,0.013059999999999999,0.01294,0.01296,0.01305,0.00031,0.00349,0.0002,0.00141
chrA3,45000000,45100000,0.011909999999999999,0.01202,0.01184,0.01195,0.00025,0.0016699999999999998,0.00014,0.00205
chrA3,45100000,45200000,0.0117,0.011640000000000001,0.0116,0.01137,0.0003,0.00131,5.9999999999999995e-05,0.00168
chrA3,45200000,45300000,0.010759999999999999,0.01073,0.010740000000000001,0.011040000000000001,0.00157,0.00173,0.0004,0.0018100000000000002
chrA3,45300000,45400000,0.011770000000000001,0.011590000000000001,0.01162,0.01188,0.00059,0.00095,0.00033,0.0011
chrA3,45400000,45500000,0.01011,0.01008,0.00998,0.01035,0.00121,0.00185,0.00067,0.0016699999999999998
chrA3,45500000,45600000,0.00992,0.0098,0.00967,0.01009,0.0018100000000000002,0.00161,0.00095,0.00121
chrA3,45600000,45700000,0.01175,0.01192,0.01179,0.0119,0.00135,0.00216,0.00033,0.00137
chrA3,45700000,45800000,0.0146,0.01438,0.014130000000000002,0.01523,0.0012900000000000001,0.00237,0.0012,0.00265
chrA3,45800000,45900000,0.011909999999999999,0.0119,0.01183,0.01187,0.00085,0.002,0.00027,0.00165
chrA3,45900000,46000000,0.01485,0.01411,0.01433,0.015130000000000001,0.0013800000000000002,0.00271,0.00039,0.00268
chrA3,46000000,46100000,0.01172,0.01138,0.0114,0.01185,0.00042,0.0030399999999999997,2.9999999999999997e-05,0.0028
chrA3,46100000,46200000,0.01144,0.01086,0.01097,0.01138,0.0005200000000000001,0.0026899999999999997,7e-05,0.0026
chrA3,46200000,46300000,0.01238,0.01213,0.01215,0.01251,0.00039,0.00198,4e-05,0.00156
chrA3,46300000,46400000,0.01061,0.01038,0.01037,0.01064,0.00032,0.00186,0.0007,0.00206
chrA3,46400000,46500000,0.01235,0.01207,0.011770000000000001,0.0126,0.00033,0.00265,0.00088,0.00233
chrA3,46500000,46600000,0.01351,0.013380000000000001,0.013380000000000001,0.013569999999999999,0.001,0.00262,0.00121,0.00271
chrA3,46600000,46700000,0.01468,0.01456,0.0147,0.014780000000000001,0.00098,0.00233,0.00073,0.00207
chrA3,46700000,46800000,0.01285,0.012759999999999999,0.01288,0.013019999999999999,0.00126,0.00237,0.0005099999999999999,0.0014
chrA3,46800000,46900000,0.01294,0.01289,0.01269,0.01295,0.00084,0.0022600000000000003,4e-05,0.0019100000000000002
chrA3,46900000,47000000,0.01266,0.012320000000000001,0.01234,0.01248,0.00031,0.0023899999999999998,9e-05,0.00109
chrA3,47000000,47100000,0.012,0.01197,0.011859999999999999,0.01198,0.00054,0.0025,0.00025,0.0020399999999999997
chrA3,47100000,47200000,0.0147,0.01463,0.0143,0.01465,0.00124,0.00262,0.00122,0.0022199999999999998
chrA3,47200000,47300000,0.012740000000000001,0.01251,0.0125,0.01278,0.0008900000000000001,0.00262,0.00056,0.0029100000000000003
chrA3,47300000,47400000,0.01234,0.01185,0.01197,0.01248,0.0005099999999999999,0.0019399999999999999,0.0005200000000000001,0.0010400000000000001
chrA3,47400000,47500000,0.012320000000000001,0.01201,0.0122,0.01242,0.00055,0.00193,0.0007,0.00143
chrA3,47500000,47600000,0.01212,0.01231,0.01218,0.01238,0.0001,0.00134,0.00081,0.00158
chrA3,47600000,47700000,0.017240000000000002,0.0169,0.0172,0.01764,0.0002,0.0018399999999999998,0.0012699999999999999,0.00285
chrA3,47700000,47800000,0.01617,0.01475,0.015030000000000002,0.01701,0.0006799999999999999,0.00268,0.0016600000000000002,0.0034
chrA3,47800000,47900000,0.01375,0.01383,0.013909999999999999,0.01376,0.0009199999999999999,0.00209,0.00067,0.00196
chrA3,47900000,48000000,0.0132,0.01311,0.013080000000000001,0.013130000000000001,0.00031,0.00303,0.0008300000000000001,0.0021899999999999997
chrA3,48000000,48100000,0.014980000000000002,0.014830000000000001,0.0148,0.01492,0.00043,0.0032600000000000003,0.00147,0.00325
chrA3,48100000,48200000,0.01286,0.01245,0.012490000000000001,0.01291,0.00026000000000000003,0.00265,0.00085,0.00193
chrA3,48200000,48300000,0.00975,0.00975,0.00976,0.00997,0.00053,0.00288,0.00108,0.0024100000000000002
chrA3,48300000,48400000,0.018269999999999998,0.01822,0.01826,0.018580000000000003,0.00067,0.0018800000000000002,0.00109,0.0026100000000000003
chrA3,48400000,48500000,0.01207,0.01178,0.01184,0.01202,0.00039,0.00218,0.00131,0.00294
chrA3,48500000,48600000,0.01355,0.01321,0.0133,0.01374,0.00042,0.0029100000000000003,0.0015400000000000001,0.00374
chrA3,48600000,48700000,0.01493,0.014519999999999998,0.01465,0.01491,0.0005,0.0030800000000000003,0.00112,0.0034100000000000003
chrA3,48700000,48800000,0.01265,0.0127,0.01272,0.013040000000000001,0.00033999999999999997,0.0030399999999999997,0.00132,0.0032700000000000003
chrA3,48800000,48900000,0.01435,0.014130000000000002,0.01404,0.0146,0.00047000000000000004,0.00271,0.00062,0.00312
chrA3,48900000,49000000,0.014790000000000001,0.014719999999999999,0.01415,0.01521,0.00214,0.00426,0.00186,0.00455
chrA3,49000000,49100000,0.01595,0.0159,0.01587,0.0165,0.00088,0.00365,0.00133,0.00335
chrA3,49100000,49200000,0.01323,0.0128,0.01284,0.01317,0.00118,0.00286,0.00084,0.0035399999999999997
chrA3,49200000,49300000,0.013430000000000001,0.01329,0.01325,0.013340000000000001,0.0004,0.00233,0.0015300000000000001,0.0029
chrA3,49300000,49400000,0.01188,0.012,0.01188,0.012,0.00021,0.00297,0.00141,0.00205
chrA3,49400000,49500000,0.01321,0.01268,0.0127,0.01377,0.0001,0.00283,0.00014,0.00247
chrA3,49500000,49600000,0.014369999999999999,0.01432,0.014209999999999999,0.01432,7e-05,0.00274,7e-05,0.00218
chrA3,49600000,49700000,0.01201,0.01178,0.01204,0.01236,9e-05,0.00324,0.0001,0.0034799999999999996
chrA3,49700000,49800000,0.009890000000000001,0.009859999999999999,0.009729999999999999,0.0099,2.9999999999999997e-05,0.00243,2e-05,0.00207
chrA3,49800000,49900000,0.01154,0.01122,0.011290000000000001,0.012,0.0003,0.00359,0.00023999999999999998,0.00303
chrA3,49900000,50000000,0.01185,0.01139,0.01145,0.0118,2.9999999999999997e-05,0.0034200000000000003,8e-05,0.00324
chrA3,50000000,50100000,0.00993,0.00965,0.009729999999999999,0.01001,2e-05,0.0026100000000000003,2.9999999999999997e-05,0.00232
chrA3,50100000,50200000,0.009590000000000001,0.00945,0.0094,0.00965,8e-05,0.00302,2.9999999999999997e-05,0.0019399999999999999
chrA3,50200000,50300000,0.011559999999999999,0.01108,0.011090000000000001,0.01198,8e-05,0.00207,2.9999999999999997e-05,0.0022
chrA3,50300000,50400000,0.01163,0.01142,0.011590000000000001,0.012,0.00011,0.00312,0.0001,0.00315
chrA3,50400000,50500000,0.00915,0.00916,0.009009999999999999,0.009309999999999999,9e-05,0.00217,2.9999999999999997e-05,0.00214
chrA3,50500000,50600000,0.008029999999999999,0.00797,0.008029999999999999,0.00825,0.00055,0.0018899999999999998,0.00041,0.0018800000000000002
chrA3,50600000,50700000,,,,,,,,
chrA3,50700000,50800000,0.007890000000000001,0.00784,0.00793,0.0085,1e-05,0.00229,2e-05,0.00214
chrA3,50800000,50900000,0.01102,0.01089,0.011059999999999999,0.01132,0.00039,0.00228,2.9999999999999997e-05,0.0024
chrA3,50900000,51000000,0.0103,0.010459999999999999,0.01031,0.01051,0.00086,0.0021,4e-05,0.0021899999999999997
chrA3,51000000,51100000,0.01075,0.010759999999999999,0.01065,0.01085,0.0008699999999999999,0.0019399999999999999,5e-05,0.0020800000000000003
chrA3,51100000,51200000,0.00944,0.00938,0.00937,0.00949,0.00119,0.00196,1e-05,0.00228
chrA3,51200000,51300000,0.01199,0.011729999999999999,0.011770000000000001,0.011890000000000001,0.0007700000000000001,0.00203,4e-05,0.00206
chrA3,51300000,51400000,0.01099,0.01073,0.011009999999999999,0.011059999999999999,0.0003,0.00243,2e-05,0.00249
chrA3,51400000,51500000,0.0113,0.0113,0.01113,0.01135,0.00025,0.0029100000000000003,2e-05,0.00268
chrA3,51500000,51600000,0.012759999999999999,0.0126,0.01275,0.012819999999999998,0.00018,0.0030399999999999997,2.9999999999999997e-05,0.00245
chrA3,51600000,51700000,0.010920000000000001,0.01081,0.01073,0.010709999999999999,0.00029,0.00283,1e-05,0.00244
chrA3,51700000,51800000,0.01133,0.01105,0.011090000000000001,0.01165,0.00091,0.00328,0.00026000000000000003,0.0029100000000000003
chrA3,51800000,51900000,0.00981,0.00942,0.00943,0.01023,0.00091,0.00294,0.00029,0.00286
chrA3,51900000,52000000,0.00972,0.00981,0.00954,0.009940000000000001,0.0005099999999999999,0.00236,7e-05,0.0021899999999999997
chrA3,52000000,52100000,0.01105,0.01094,0.01072,0.01096,0.00035,0.0016300000000000002,1e-05,0.0013800000000000002
chrA3,52100000,52200000,0.01215,0.01154,0.01204,0.01183,0.00042,0.00271,5.9999999999999995e-05,0.00193
chrA3,52200000,52300000,0.011009999999999999,0.01097,0.01094,0.01115,0.00055,0.00358,5.9999999999999995e-05,0.00229
chrA3,52300000,52400000,0.01285,0.01241,0.012620000000000001,0.01288,0.0009,0.0028,8e-05,0.0022600000000000003
chrA3,52400000,52500000,0.01243,0.01241,0.01243,0.01267,0.00035,0.00315,0.00018,0.00331
chrA3,52500000,52600000,0.01206,0.01208,0.01211,0.012,0.00039,0.00283,0.00055,0.0024100000000000002
chrA3,52600000,52700000,0.01462,0.014430000000000002,0.014459999999999999,0.014719999999999999,0.00061,0.00302,0.00121,0.0026100000000000003
chrA3,52700000,52800000,0.01522,0.015090000000000001,0.0151,0.01542,0.00106,0.00317,0.00103,0.00232
chrA3,52800000,52900000,0.01229,0.0122,0.01223,0.01231,0.00197,0.00199,0.0008300000000000001,0.00141
chrA3,52900000,53000000,0.01265,0.01252,0.01242,0.01272,0.00098,0.00253,0.00061,0.0022199999999999998
chrA3,53000000,53100000,0.01268,0.01234,0.01213,0.01253,0.00011999999999999999,0.0026100000000000003,8e-05,0.00205
chrA3,53100000,53200000,0.01545,0.015090000000000001,0.01515,0.01585,0.00011,0.00281,5.9999999999999995e-05,0.00146
chrA3,53200000,53300000,0.0159,0.01545,0.016059999999999998,0.016130000000000002,0.00018,0.0036799999999999997,0.0001,0.0017399999999999998
chrA3,53300000,53400000,0.01299,0.01314,0.01259,0.012969999999999999,0.0008900000000000001,0.00201,0.00042,0.0017
chrA3,53400000,53500000,0.0171,0.01703,0.01672,0.01702,0.00235,0.0022600000000000003,0.00118,0.00207
chrA3,53500000,53600000,0.01535,0.01484,0.015009999999999999,0.01519,0.00148,0.0030600000000000002,0.00099,0.00149
chrA3,53600000,53700000,0.01395,0.01374,0.013680000000000001,0.013919999999999998,0.00056,0.0036200000000000004,0.0003,0.00197
chrA3,53700000,53800000,0.0143,0.01439,0.01434,0.014480000000000002,0.00145,0.0031100000000000004,0.0012,0.0031899999999999997
chrA3,53800000,53900000,0.014980000000000002,0.014709999999999999,0.014459999999999999,0.0148,0.0009599999999999999,0.0036799999999999997,4e-05,0.003
chrA3,53900000,54000000,0.01524,0.015330000000000002,0.015380000000000001,0.015340000000000001,0.0008,0.0027,0.00066,0.0019100000000000002
chrA3,54000000,54100000,0.01714,0.01696,0.01704,0.01711,0.00275,0.004220000000000001,0.00141,0.00221
chrA3,54100000,54200000,0.01772,0.01763,0.01746,0.0177,0.0031899999999999997,0.00469,0.00063,0.0037600000000000003
chrA3,54200000,54300000,0.01676,0.016919999999999998,0.016819999999999998,0.01728,0.00412,0.0042899999999999995,0.0016600000000000002,0.0042899999999999995
chrA3,54300000,54400000,0.01668,0.01668,0.01683,0.01693,0.00203,0.00298,0.0019,0.00403
chrA3,54400000,54500000,0.01681,0.01714,0.0166,0.017,0.0014,0.0038799999999999998,0.00137,0.00418
chrA3,54500000,54600000,0.0178,0.017669999999999998,0.01728,0.01764,0.00294,0.00424,0.00173,0.00215
chrA3,54600000,54700000,0.017269999999999997,0.017480000000000002,0.01715,0.01735,0.00159,0.00339,0.00121,0.00268
chrA3,54700000,54800000,0.01648,0.01616,0.01619,0.01678,0.00244,0.004070000000000001,0.0010400000000000001,0.00371
chrA3,54800000,54900000,0.01909,0.01898,0.01867,0.01929,0.00277,0.00461,0.0011300000000000001,0.00495
chrA3,54900000,55000000,0.02029,0.02,0.01992,0.02026,0.00312,0.00366,0.00103,0.00442
chrA3,55000000,55100000,0.01846,0.01816,0.018430000000000002,0.01872,0.00251,0.00405,0.00143,0.00417
chrA3,55100000,55200000,0.018359999999999998,0.01815,0.01787,0.01832,0.0033200000000000005,0.00485,0.0019100000000000002,0.00446
chrA3,55200000,55300000,0.01956,0.01944,0.01951,0.01984,0.00298,0.0045,0.00072,0.00404
chrA3,55300000,55400000,0.01516,0.01489,0.01488,0.015330000000000002,0.00207,0.0039299999999999995,0.00075,0.00325
chrA3,55400000,55500000,0.0202,0.01985,0.02018,0.02024,0.00244,0.00339,0.0013,0.00317
chrA3,55500000,55600000,0.012819999999999998,0.0129,0.01228,0.01305,0.0017100000000000001,0.00246,0.00088,0.00213
chrA3,55600000,55700000,0.01923,0.01906,0.01899,0.01942,0.00149,0.00479,0.00187,0.00448
chrA3,55700000,55800000,0.01969,0.01939,0.01968,0.020309999999999998,0.00173,0.00402,0.0008,0.0036899999999999997
chrA3,55800000,55900000,0.01967,0.01926,0.01925,0.01959,0.0028899999999999998,0.00409,0.00126,0.00361
chrA3,55900000,56000000,0.018119999999999997,0.01791,0.01786,0.01838,0.002,0.0037,0.00156,0.0031899999999999997
chrA3,56000000,56100000,0.02175,0.0214,0.02137,0.021830000000000002,0.00365,0.004370000000000001,0.00223,0.00468
chrA3,56100000,56200000,0.02014,0.0194,0.01896,0.020319999999999998,0.00318,0.004,0.00157,0.0039700000000000004
chrA3,56200000,56300000,0.019969999999999998,0.0192,0.01932,0.0203,0.00223,0.00322,0.00105,0.00403
chrA3,56300000,56400000,0.01828,0.01799,0.01796,0.01803,0.00088,0.0027300000000000002,0.00101,0.0034799999999999996
chrA3,56400000,56500000,0.01915,0.01814,0.01848,0.01867,0.00234,0.00412,0.0014199999999999998,0.0038399999999999997
chrA3,56500000,56600000,0.02058,0.01992,0.01999,0.02021,0.00165,0.00221,0.0008900000000000001,0.00259
chrA3,56600000,56700000,0.01821,0.01806,0.01769,0.01845,0.00242,0.00237,0.0011099999999999999,0.0026899999999999997
chrA3,56700000,56800000,0.01875,0.018019999999999998,0.018119999999999997,0.01888,0.00262,0.00303,0.00139,0.0034200000000000003
chrA3,56800000,56900000,0.01948,0.01866,0.01875,0.01926,0.00195,0.00547,0.00173,0.00424
chrA3,56900000,57000000,0.018340000000000002,0.01823,0.01818,0.01878,0.00232,0.0042899999999999995,0.0009199999999999999,0.0038799999999999998
chrA3,57000000,57100000,0.01782,0.01738,0.01771,0.01755,0.00257,0.00511,0.00116,0.00321
chrA3,57100000,57200000,0.014719999999999999,0.0141,0.01432,0.0143,0.00137,0.0033299999999999996,0.0,0.00335
chrA3,57200000,57300000,0.01403,0.01374,0.01369,0.014130000000000002,0.0007700000000000001,0.00182,0.0,0.00243
chrA3,57300000,57400000,0.01316,0.013280000000000002,0.01312,0.013369999999999998,0.00322,0.0034200000000000003,2e-05,0.00315
chrA3,57400000,57500000,0.01568,0.015269999999999999,0.01549,0.015719999999999998,0.00257,0.00231,0.00033999999999999997,0.00234
chrA3,57500000,57600000,0.01715,0.01684,0.01602,0.016569999999999998,0.00277,0.00321,0.00131,0.0035399999999999997
chrA3,57600000,57700000,0.0176,0.01735,0.01757,0.01782,0.0036899999999999997,0.00414,0.00098,0.00415
chrA3,57700000,57800000,0.01694,0.01725,0.01679,0.017230000000000002,0.00283,0.00449,0.00156,0.00328
chrA3,57800000,57900000,0.01768,0.01735,0.017759999999999998,0.01787,0.0025800000000000003,0.00432,0.0009199999999999999,0.0038
chrA3,57900000,58000000,0.01708,0.01642,0.016630000000000002,0.01701,0.0015400000000000001,0.00351,0.0001,0.0026899999999999997
chrA3,58000000,58100000,0.01525,0.014740000000000001,0.01518,0.01526,0.0015400000000000001,0.0027,0.00035,0.00214
chrA3,58100000,58200000,0.012629999999999999,0.0124,0.01251,0.012740000000000001,0.00124,0.00215,5.9999999999999995e-05,0.0017100000000000001
chrA3,58200000,58300000,0.01052,0.01047,0.01051,0.010740000000000001,0.00106,0.0009699999999999999,0.0001,0.0016
chrA3,58300000,58400000,0.0108,0.01061,0.010459999999999999,0.01081,0.00057,0.00047000000000000004,1e-05,0.00066
chrA3,58400000,58500000,0.01184,0.01192,0.01184,0.01195,0.00186,0.0018399999999999998,2.9999999999999997e-05,0.0019199999999999998
chrA3,58500000,58600000,0.0104,0.01027,0.010320000000000001,0.010440000000000001,0.00162,0.0012,8e-05,0.00147
chrA3,58600000,58700000,0.01225,0.01207,0.012029999999999999,0.01211,0.0019399999999999999,0.0018899999999999998,0.0007599999999999999,0.0018800000000000002
chrA3,58700000,58800000,0.013730000000000001,0.013669999999999998,0.01353,0.013969999999999998,0.00146,0.00264,0.00106,0.00215
chrA3,58800000,58900000,0.012819999999999998,0.01294,0.01278,0.01318,0.00183,0.0029100000000000003,0.00072,0.0024
chrA3,58900000,59000000,0.01353,0.013330000000000002,0.01341,0.01355,0.00114,0.00209,1e-05,0.00235
chrA3,59000000,59100000,0.01253,0.01243,0.01218,0.01235,0.00065,0.00335,0.0008300000000000001,0.00197
chrA3,59100000,59200000,0.01205,0.01168,0.01181,0.01192,0.0007700000000000001,0.00203,0.0008,0.0016300000000000002
chrA3,59200000,59300000,0.01158,0.01126,0.01146,0.011470000000000001,0.00016999999999999999,0.00151,0.00011,0.00146
chrA3,59300000,59400000,0.01204,0.01171,0.01188,0.011940000000000001,0.00099,0.00267,0.00016,0.0024
chrA3,59400000,59500000,0.01178,0.01138,0.01154,0.01185,0.0033200000000000005,0.0029100000000000003,0.00151,0.00301
chrA3,59500000,59600000,0.01229,0.01179,0.012329999999999999,0.01248,0.0025399999999999997,0.00366,0.00179,0.0033
chrA3,59600000,59700000,0.01311,0.013019999999999999,0.01291,0.013269999999999999,0.00173,0.00251,0.00064,0.0026100000000000003
chrA3,59700000,59800000,0.011359999999999999,0.01151,0.01124,0.01119,0.00063,0.00118,0.00026000000000000003,0.0012900000000000001
chrA3,59800000,59900000,0.0106,0.0105,0.01023,0.01043,0.00053,0.00106,0.00033999999999999997,0.00095
chrA3,59900000,60000000,0.01178,0.01167,0.011590000000000001,0.01175,0.00119,0.00221,0.00054,0.00123
chrA3,60000000,60100000,0.01064,0.01055,0.010579999999999999,0.010790000000000001,0.00095,0.00168,0.00027,0.00088
chrA3,60100000,60200000,0.01087,0.01086,0.010709999999999999,0.01097,0.0008,0.0013800000000000002,0.0006900000000000001,0.0021
chrA3,60200000,60300000,0.01102,0.010920000000000001,0.01094,0.01091,0.00043,0.00213,0.00011999999999999999,0.0019100000000000002
chrA3,60300000,60400000,0.01201,0.0118,0.01178,0.01207,0.00018,0.0025,0.00016999999999999999,0.00242
chrA3,60400000,60500000,0.01018,0.0102,0.01013,0.01017,0.0002,0.00247,0.00015,0.0025399999999999997
chrA3,60500000,60600000,0.0127,0.01255,0.01243,0.012709999999999999,0.00011,0.00252,0.00013000000000000002,0.00264
chrA3,60600000,60700000,0.0142,0.01395,0.013969999999999998,0.014469999999999998,0.00059,0.0030399999999999997,0.00067,0.00322
chrA3,60700000,60800000,0.01064,0.01057,0.0104,0.010879999999999999,0.0008300000000000001,0.00205,0.0010400000000000001,0.00278
chrA3,60800000,60900000,0.01245,0.01212,0.012209999999999999,0.01245,0.00033999999999999997,0.0019,0.0002,0.0018399999999999998
chrA3,60900000,61000000,0.01141,0.01126,0.01124,0.01149,0.00054,0.00173,0.00029,0.00125
chrA3,61000000,61100000,0.013330000000000002,0.01305,0.013330000000000002,0.01315,0.001,0.00328,0.00055,0.0018899999999999998
chrA3,61100000,61200000,0.01406,0.01356,0.013909999999999999,0.013919999999999998,0.0009,0.00315,0.00098,0.0020399999999999997
chrA3,61200000,61300000,0.01264,0.01259,0.01253,0.012830000000000001,0.00015,0.0021899999999999997,0.00015,0.0018899999999999998
chrA3,61300000,61400000,0.012620000000000001,0.01259,0.01256,0.01264,5e-05,0.00265,4e-05,0.0017800000000000001
chrA3,61400000,61500000,0.011909999999999999,0.011940000000000001,0.01176,0.0119,0.00042,0.0024100000000000002,0.00018,0.0020800000000000003
chrA3,61500000,61600000,0.0115,0.011009999999999999,0.011340000000000001,0.01154,0.00021,0.0023899999999999998,7e-05,0.0015400000000000001
chrA3,61600000,61700000,0.01158,0.01133,0.01135,0.01178,0.00026000000000000003,0.0036799999999999997,0.00026000000000000003,0.00237
chrA3,61700000,61800000,0.01278,0.01256,0.01281,0.012980000000000002,0.00128,0.00277,0.0006900000000000001,0.00213
chrA3,61800000,61900000,0.0126,0.012329999999999999,0.01217,0.01248,0.00141,0.00314,0.0005,0.00141
chrA3,61900000,62000000,0.012240000000000001,0.01214,0.01176,0.01223,0.00135,0.0013800000000000002,0.0006,0.00058
chrA3,62000000,62100000,0.00939,0.00942,0.00941,0.00974,0.0017,0.00201,0.00075,0.0015
chrA3,62100000,62200000,0.01251,0.01236,0.01247,0.0129,0.00202,0.00282,0.00115,0.00202
chrA3,62200000,62300000,0.01193,0.01163,0.01169,0.01211,0.00125,0.0019,0.00084,0.00247
chrA3,62300000,62400000,0.011009999999999999,0.01116,0.01099,0.0111,0.00075,0.00202,1e-05,0.00197
chrA3,62400000,62500000,0.01082,0.01052,0.01036,0.010879999999999999,0.00073,0.00119,4e-05,0.0016699999999999998
chrA3,62500000,62600000,0.011309999999999999,0.01116,0.011170000000000001,0.01114,0.0008699999999999999,0.00134,1e-05,0.0021899999999999997
chrA3,62600000,62700000,0.01082,0.01064,0.01078,0.01094,0.00073,0.001,0.00027,0.00109
chrA3,62700000,62800000,0.0139,0.013569999999999999,0.013680000000000001,0.01396,0.0016,0.00218,0.0011300000000000001,0.00202
chrA3,62800000,62900000,0.01395,0.0137,0.01384,0.01403,0.00207,0.00318,0.0011099999999999999,0.0021100000000000003
